ts,market,mid,news_score,imbalance,posterior,fair,confidence
2026-06-01T13:42:10+00:00,PM_HURRICANE_FL_2026,0.2971,-0.7,0.01083,0.27161,0.29066,0.25271
2026-06-01T13:42:20+00:00,KX_BIRDFLU_US_2026,0.42175,2.7,0.05036,0.54329,0.45366,0.26259
2026-06-01T13:42:20+00:00,PM_HEATWAVE_EU_2026,0.3918,0.8,-0.39948,0.42045,0.40182,0.34987
2026-06-01T13:42:20+00:00,PM_HURRICANE_FL_2026,0.29885,-0.7,0.58025,0.28045,0.29158,0.39506
2026-06-01T13:42:30+00:00,KX_BIRDFLU_US_2026,0.423,2.7,0.73874,0.55529,0.4805,0.43468
2026-06-01T13:42:30+00:00,PM_HEATWAVE_EU_2026,0.39475,0.8,-0.00258,0.42958,0.40348,0.25065
2026-06-01T13:42:30+00:00,PM_HURRICANE_FL_2026,0.2982,-0.7,-0.14108,0.27076,0.29037,0.28527
2026-06-01T13:42:40+00:00,KX_BIRDFLU_US_2026,0.423,2.7,-0.6087,0.53424,0.46774,0.40217
2026-06-01T13:42:40+00:00,PM_HEATWAVE_EU_2026,0.3908,0.8,-0.65278,0.41555,0.40103,0.41319
2026-06-01T13:42:40+00:00,PM_HURRICANE_FL_2026,0.29975,-0.7,-0.20725,0.2714,0.29119,0.30181
2026-06-01T13:42:50+00:00,KX_BIRDFLU_US_2026,0.42435,2.7,-0.60714,0.53564,0.46907,0.40179
2026-06-01T13:42:50+00:00,PM_HEATWAVE_EU_2026,0.39295,0.8,0.46457,0.43496,0.40833,0.36614
2026-06-01T13:42:50+00:00,PM_HURRICANE_FL_2026,0.3043,-0.7,-0.49693,0.27206,0.29223,0.37423
2026-06-01T13:43:00+00:00,KX_BIRDFLU_US_2026,0.4306,2.7,0.15646,0.5539,0.46625,0.28912
2026-06-01T13:43:00+00:00,PM_HEATWAVE_EU_2026,0.39155,0.8,0.03256,0.42684,0.40066,0.25814
2026-06-01T13:43:00+00:00,PM_HURRICANE_FL_2026,0.3013,-0.7,-0.31783,0.27148,0.29147,0.32946
2026-06-01T13:43:10+00:00,KX_BIRDFLU_US_2026,0.42615,2.7,-0.09211,0.54553,0.45874,0.27303
2026-06-01T13:43:10+00:00,PM_HEATWAVE_EU_2026,0.391,0.8,-0.2092,0.42256,0.40054,0.3023
2026-06-01T13:43:10+00:00,PM_HURRICANE_FL_2026,0.30375,-0.7,-0.38947,0.27288,0.29303,0.34737
2026-06-01T13:43:20+00:00,KX_BIRDFLU_US_2026,0.4297,2.7,-0.20833,0.54731,0.46523,0.30208
2026-06-01T13:43:20+00:00,PM_HEATWAVE_EU_2026,0.39425,0.8,0.4375,0.43588,0.40921,0.35938
2026-06-01T13:43:20+00:00,PM_HURRICANE_FL_2026,0.3049,-0.7,-0.46875,0.27297,0.29318,0.36719
2026-06-01T13:43:30+00:00,KX_BIRDFLU_US_2026,0.43565,2.7,0.15989,0.55903,0.47143,0.28997
2026-06-01T13:43:30+00:00,PM_HEATWAVE_EU_2026,0.39565,0.8,0.62398,0.44021,0.41374,0.40599
2026-06-01T13:43:30+00:00,PM_HURRICANE_FL_2026,0.30665,-0.7,0.04132,0.28106,0.29999,0.26033
2026-06-01T13:43:40+00:00,KX_BIRDFLU_US_2026,0.4303,2.7,-0.50867,0.54322,0.47289,0.37717
2026-06-01T13:43:40+00:00,PM_HEATWAVE_EU_2026,0.39945,0.8,-0.31594,0.42956,0.40935,0.32899
2026-06-01T13:43:40+00:00,PM_HURRICANE_FL_2026,0.30485,-0.7,-0.09921,0.27757,0.29735,0.2748
2026-06-01T13:43:50+00:00,KX_BIRDFLU_US_2026,0.43095,2.7,0.03309,0.55233,0.4623,0.25827
2026-06-01T13:43:50+00:00,PM_HEATWAVE_EU_2026,0.4025,0.8,0.63707,0.44746,0.4209,0.40927
2026-06-01T13:43:50+00:00,PM_HURRICANE_FL_2026,0.30825,-0.7,-0.03876,0.28156,0.30132,0.25969
2026-06-01T13:44:00+00:00,KX_BIRDFLU_US_2026,0.43235,2.7,-0.34527,0.54785,0.47119,0.33632
2026-06-01T13:44:00+00:00,PM_HEATWAVE_EU_2026,0.39855,0.8,-0.26904,0.42936,0.40832,0.31726
2026-06-01T13:44:00+00:00,PM_HURRICANE_FL_2026,0.308,-0.7,0.0628,0.28261,0.30126,0.2657
2026-06-01T13:44:10+00:00,KX_BIRDFLU_US_2026,0.43435,2.7,0.28571,0.55968,0.47464,0.32143
2026-06-01T13:44:10+00:00,PM_HEATWAVE_EU_2026,0.4014,0.8,-0.78947,0.42424,0.41162,0.44737
2026-06-01T13:44:10+00:00,PM_HURRICANE_FL_2026,0.31025,-0.7,0.14141,0.28577,0.30326,0.28535
2026-06-01T13:44:20+00:00,KX_BIRDFLU_US_2026,0.43575,2.7,0.48889,0.56424,0.48358,0.37222
2026-06-01T13:44:20+00:00,PM_HEATWAVE_EU_2026,0.40475,0.8,-0.11111,0.43814,0.41403,0.27778
2026-06-01T13:44:20+00:00,PM_HURRICANE_FL_2026,0.30955,-0.7,0.13514,0.28502,0.30259,0.28378
2026-06-01T13:44:30+00:00,KX_BIRDFLU_US_2026,0.43575,2.7,-0.52973,0.5484,0.47883,0.38243
2026-06-01T13:44:30+00:00,PM_HEATWAVE_EU_2026,0.396,0.8,0.24855,0.43475,0.4081,0.31214
2026-06-01T13:44:30+00:00,PM_HURRICANE_FL_2026,0.31355,-0.7,0.00186,0.28711,0.30693,0.25047
2026-06-01T13:44:40+00:00,KX_BIRDFLU_US_2026,0.4364,2.7,0.35625,0.56283,0.47927,0.33906
2026-06-01T13:44:40+00:00,PM_HEATWAVE_EU_2026,0.3961,0.8,0.72441,0.44223,0.41599,0.4311
2026-06-01T13:44:40+00:00,PM_HURRICANE_FL_2026,0.31345,-0.7,-0.6391,0.27882,0.29926,0.40977
2026-06-01T13:44:50+00:00,KX_BIRDFLU_US_2026,0.43655,2.7,0.4,0.56366,0.48104,0.35
2026-06-01T13:44:50+00:00,PM_HEATWAVE_EU_2026,0.39415,0.8,0.13386,0.43107,0.40462,0.28346
2026-06-01T13:44:50+00:00,PM_HURRICANE_FL_2026,0.31315,-0.7,0.51402,0.29337,0.30566,0.3785
2026-06-01T13:45:00+00:00,KX_BIRDFLU_US_2026,0.44175,5.0,0.73333,0.67087,0.56395,0.53333
2026-06-01T13:45:00+00:00,PM_HEATWAVE_EU_2026,0.39225,1.58333,-0.1,0.46029,0.41777,0.375
2026-06-01T13:45:00+00:00,PM_HURRICANE_FL_2026,0.3165,2.33333,0.03276,0.41391,0.35139,0.35819
2026-06-01T13:45:10+00:00,KX_BIRDFLU_US_2026,0.44695,5.0,0.02247,0.66561,0.52471,0.35562
2026-06-01T13:45:10+00:00,PM_HEATWAVE_EU_2026,0.39155,1.58333,0.2823,0.46555,0.42267,0.42057
2026-06-01T13:45:10+00:00,PM_HURRICANE_FL_2026,0.3144,2.33333,0.17155,0.41367,0.3534,0.39289
2026-06-01T13:45:20+00:00,KX_BIRDFLU_US_2026,0.44485,5.0,0.19474,0.66614,0.53307,0.39868
2026-06-01T13:45:20+00:00,PM_HEATWAVE_EU_2026,0.3881,1.58333,-0.04668,0.4568,0.41295,0.36167
2026-06-01T13:45:20+00:00,PM_HURRICANE_FL_2026,0.31445,2.33333,-0.11597,0.40934,0.35041,0.37899
2026-06-01T13:45:30+00:00,KX_BIRDFLU_US_2026,0.4468,5.0,-0.39007,0.65967,0.54206,0.44752
2026-06-01T13:45:30+00:00,PM_HEATWAVE_EU_2026,0.3888,1.58333,0.8009,0.47081,0.43392,0.55023
2026-06-01T13:45:30+00:00,PM_HURRICANE_FL_2026,0.31225,2.33333,-0.52229,0.40071,0.35476,0.48057
2026-06-01T13:45:40+00:00,KX_BIRDFLU_US_2026,0.44875,5.0,0.34769,0.67177,0.54619,0.43692
2026-06-01T13:45:40+00:00,PM_HEATWAVE_EU_2026,0.38975,1.58333,-0.36471,0.45355,0.4179,0.44118
2026-06-01T13:45:40+00:00,PM_HURRICANE_FL_2026,0.3086,2.33333,0.10294,0.40608,0.34523,0.37574
2026-06-01T13:45:50+00:00,KX_BIRDFLU_US_2026,0.44615,5.0,-0.03125,0.66414,0.52415,0.35781
2026-06-01T13:45:50+00:00,PM_HEATWAVE_EU_2026,0.3862,1.58333,-0.57527,0.44657,0.41601,0.49382
2026-06-01T13:45:50+00:00,PM_HURRICANE_FL_2026,0.311,2.33333,0.07113,0.40831,0.34679,0.36778
2026-06-01T13:46:00+00:00,KX_BIRDFLU_US_2026,0.4452,5.0,0.32754,0.66831,0.54156,0.43188
2026-06-01T13:46:00+00:00,PM_HEATWAVE_EU_2026,0.3903,1.58333,-0.74803,0.44814,0.42136,0.53701
2026-06-01T13:46:00+00:00,PM_HURRICANE_FL_2026,0.3081,2.33333,-0.14103,0.40182,0.3442,0.38526
2026-06-01T13:46:10+00:00,KX_BIRDFLU_US_2026,0.4434,5.0,-0.12393,0.66034,0.52605,0.38098
2026-06-01T13:46:10+00:00,PM_HEATWAVE_EU_2026,0.39265,1.58333,0.69677,0.4732,0.43488,0.52419
2026-06-01T13:46:10+00:00,PM_HURRICANE_FL_2026,0.3046,2.33333,0.24088,0.40364,0.34523,0.41022
2026-06-01T13:46:20+00:00,KX_BIRDFLU_US_2026,0.4418,5.0,-0.03659,0.66012,0.52021,0.35915
2026-06-01T13:46:20+00:00,PM_HEATWAVE_EU_2026,0.39075,1.58333,0.14465,0.46256,0.41848,0.38616
2026-06-01T13:46:20+00:00,PM_HURRICANE_FL_2026,0.3061,2.33333,0.83764,0.41444,0.36671,0.55941
2026-06-01T13:46:30+00:00,KX_BIRDFLU_US_2026,0.4415,5.0,0.18275,0.66294,0.52912,0.39569
2026-06-01T13:46:30+00:00,PM_HEATWAVE_EU_2026,0.3926,1.58333,0.12787,0.46423,0.41996,0.38197
2026-06-01T13:46:30+00:00,PM_HURRICANE_FL_2026,0.30435,2.33333,0.31754,0.40452,0.34736,0.42938
2026-06-01T13:46:40+00:00,KX_BIRDFLU_US_2026,0.4389,5.0,0.62332,0.66678,0.55417,0.50583
2026-06-01T13:46:40+00:00,PM_HEATWAVE_EU_2026,0.39255,1.58333,-0.0873,0.4608,0.41793,0.37183
2026-06-01T13:46:40+00:00,PM_HURRICANE_FL_2026,0.30005,2.33333,0.01124,0.395,0.33355,0.35281
2026-06-01T13:46:50+00:00,KX_BIRDFLU_US_2026,0.4414,5.0,0.13717,0.66221,0.52626,0.38429
2026-06-01T13:46:50+00:00,PM_HEATWAVE_EU_2026,0.3929,1.58333,0.51768,0.47065,0.43018,0.47942
2026-06-01T13:46:50+00:00,PM_HURRICANE_FL_2026,0.2952,2.33333,-0.76623,0.37789,0.33998,0.54156
2026-06-01T13:47:00+00:00,KX_BIRDFLU_US_2026,0.4402,5.0,-0.36,0.65407,0.5343,0.44
2026-06-01T13:47:00+00:00,PM_HEATWAVE_EU_2026,0.3875,1.58333,-0.59524,0.44761,0.41748,0.49881
2026-06-01T13:47:00+00:00,PM_HURRICANE_FL_2026,0.29145,2.33333,-0.67114,0.37504,0.33473,0.51779
2026-06-01T13:47:10+00:00,KX_BIRDFLU_US_2026,0.439,5.0,0.25581,0.6617,0.53119,0.41395
2026-06-01T13:47:10+00:00,PM_HEATWAVE_EU_2026,0.39005,1.58333,-0.80165,0.44705,0.42142,0.55041
2026-06-01T13:47:10+00:00,PM_HURRICANE_FL_2026,0.29375,2.33333,0.29444,0.39205,0.33539,0.42361
2026-06-01T13:47:20+00:00,KX_BIRDFLU_US_2026,0.43885,5.0,-0.08696,0.65672,0.51984,0.37174
2026-06-01T13:47:20+00:00,PM_HEATWAVE_EU_2026,0.3888,1.58333,-0.69427,0.44742,0.41949,0.52357
2026-06-01T13:47:20+00:00,PM_HURRICANE_FL_2026,0.29945,2.33333,0.61538,0.40344,0.35185,0.50385
2026-06-01T13:47:30+00:00,KX_BIRDFLU_US_2026,0.43745,5.0,-0.10891,0.65512,0.51956,0.37723
2026-06-01T13:47:30+00:00,PM_HEATWAVE_EU_2026,0.38965,1.58333,-0.15038,0.45679,0.41567,0.38759
2026-06-01T13:47:30+00:00,PM_HURRICANE_FL_2026,0.3003,2.33333,-0.11169,0.39343,0.3355,0.37792
2026-06-01T13:47:40+00:00,KX_BIRDFLU_US_2026,0.43645,5.0,0.22273,0.65891,0.5267,0.40568
2026-06-01T13:47:40+00:00,PM_HEATWAVE_EU_2026,0.386,1.58333,0.24138,0.4591,0.416,0.41034
2026-06-01T13:47:40+00:00,PM_HURRICANE_FL_2026,0.29935,2.33333,-0.81743,0.38181,0.34506,0.55436
2026-06-01T13:47:50+00:00,KX_BIRDFLU_US_2026,0.43075,5.0,-0.07066,0.64948,0.51117,0.36767
2026-06-01T13:47:50+00:00,PM_HEATWAVE_EU_2026,0.3838,1.58333,-0.79505,0.44065,0.415,0.54876
2026-06-01T13:47:50+00:00,PM_HURRICANE_FL_2026,0.30125,2.33333,-0.09552,0.39475,0.33621,0.37388
2026-06-01T13:48:00+00:00,KX_BIRDFLU_US_2026,0.43205,5.0,0.59504,0.66016,0.54582,0.49876
2026-06-01T13:48:00+00:00,PM_HEATWAVE_EU_2026,0.3897,1.58333,-0.12261,0.45728,0.41542,0.38065
2026-06-01T13:48:00+00:00,PM_HURRICANE_FL_2026,0.30185,2.33333,-0.47757,0.3897,0.34308,0.46939
2026-06-01T13:48:10+00:00,KX_BIRDFLU_US_2026,0.4338,5.0,0.58252,0.66158,0.54669,0.49563
2026-06-01T13:48:10+00:00,PM_HEATWAVE_EU_2026,0.3892,1.58333,-0.31561,0.45374,0.41688,0.4289
2026-06-01T13:48:10+00:00,PM_HURRICANE_FL_2026,0.30495,2.33333,0.17797,0.40309,0.34366,0.39449
2026-06-01T13:48:20+00:00,KX_BIRDFLU_US_2026,0.44115,5.0,0.15421,0.66222,0.52705,0.38855
2026-06-01T13:48:20+00:00,PM_HEATWAVE_EU_2026,0.39,1.58333,0.02564,0.45991,0.41492,0.35641
2026-06-01T13:48:20+00:00,PM_HURRICANE_FL_2026,0.30795,2.33333,0.30864,0.40847,0.35089,0.42716
2026-06-01T13:48:30+00:00,KX_BIRDFLU_US_2026,0.44615,5.0,-0.28603,0.66055,0.53652,0.42151
2026-06-01T13:48:30+00:00,PM_HEATWAVE_EU_2026,0.3893,1.58333,-0.04421,0.45809,0.41414,0.36105
2026-06-01T13:48:30+00:00,PM_HURRICANE_FL_2026,0.3089,2.33333,0.0,0.40486,0.34249,0.35
2026-06-01T13:48:40+00:00,KX_BIRDFLU_US_2026,0.44665,5.0,-0.27273,0.66119,0.53637,0.41818
2026-06-01T13:48:40+00:00,PM_HEATWAVE_EU_2026,0.3853,1.58333,-0.46667,0.44732,0.41424,0.46667
2026-06-01T13:48:40+00:00,PM_HURRICANE_FL_2026,0.30915,2.33333,-0.44337,0.39843,0.35029,0.46084
2026-06-01T13:48:50+00:00,KX_BIRDFLU_US_2026,0.4418,5.0,0.38298,0.66603,0.54175,0.44574
2026-06-01T13:48:50+00:00,PM_HEATWAVE_EU_2026,0.38555,1.58333,0.48521,0.46245,0.42179,0.4713
2026-06-01T13:48:50+00:00,PM_HURRICANE_FL_2026,0.3089,2.33333,-0.39655,0.39885,0.3493,0.44914
2026-06-01T13:49:00+00:00,KX_BIRDFLU_US_2026,0.439,5.0,0.29412,0.66224,0.53355,0.42353
2026-06-01T13:49:00+00:00,PM_HEATWAVE_EU_2026,0.38435,1.58333,-0.31455,0.4487,0.41193,0.42864
2026-06-01T13:49:00+00:00,PM_HURRICANE_FL_2026,0.3018,2.33333,0.32235,0.40169,0.34481,0.43059
2026-06-01T13:49:10+00:00,KX_BIRDFLU_US_2026,0.43485,5.0,0.19342,0.65703,0.52336,0.39835
2026-06-01T13:49:10+00:00,PM_HEATWAVE_EU_2026,0.3876,1.58333,-0.55836,0.44829,0.41731,0.48959
2026-06-01T13:49:10+00:00,PM_HURRICANE_FL_2026,0.3013,2.33333,0.02584,0.39664,0.33528,0.35646
2026-06-01T13:49:20+00:00,KX_BIRDFLU_US_2026,0.4295,5.0,0.06054,0.6502,0.51009,0.36514
2026-06-01T13:49:20+00:00,PM_HEATWAVE_EU_2026,0.3837,1.58333,0.0603,0.45386,0.40931,0.36508
2026-06-01T13:49:20+00:00,PM_HURRICANE_FL_2026,0.3017,2.33333,-0.27549,0.39256,0.33976,0.41887
2026-06-01T13:49:30+00:00,KX_BIRDFLU_US_2026,0.43265,5.0,-0.01235,0.65208,0.51013,0.35309
2026-06-01T13:49:30+00:00,PM_HEATWAVE_EU_2026,0.38135,1.58333,0.66879,0.46091,0.4225,0.5172
2026-06-01T13:49:30+00:00,PM_HURRICANE_FL_2026,0.30665,2.33333,-0.34021,0.39717,0.34603,0.43505
2026-06-01T13:49:40+00:00,KX_BIRDFLU_US_2026,0.43185,5.0,-0.31788,0.64695,0.52423,0.42947
2026-06-01T13:49:40+00:00,PM_HEATWAVE_EU_2026,0.38775,1.58333,0.31965,0.46216,0.41974,0.42991
2026-06-01T13:49:40+00:00,PM_HURRICANE_FL_2026,0.29925,2.33333,0.03743,0.39448,0.33347,0.35936
2026-06-01T13:49:50+00:00,KX_BIRDFLU_US_2026,0.4311,5.0,-0.03838,0.65027,0.50991,0.3596
2026-06-01T13:49:50+00:00,PM_HEATWAVE_EU_2026,0.38795,1.58333,0.33784,0.46266,0.42041,0.43446
2026-06-01T13:49:50+00:00,PM_HURRICANE_FL_2026,0.3005,2.33333,0.00461,0.39541,0.33383,0.35115
2026-06-01T13:50:00+00:00,KX_BIRDFLU_US_2026,0.42965,5.0,-0.07661,0.64837,0.51039,0.36915
2026-06-01T13:50:00+00:00,PM_HEATWAVE_EU_2026,0.3899,1.58333,-0.67359,0.44889,0.42048,0.5184
2026-06-01T13:50:00+00:00,PM_HURRICANE_FL_2026,0.3009,2.33333,0.41294,0.40203,0.34674,0.45323
2026-06-01T13:50:10+00:00,KX_BIRDFLU_US_2026,0.4259,5.0,0.16393,0.64834,0.51287,0.39098
2026-06-01T13:50:10+00:00,PM_HEATWAVE_EU_2026,0.38835,1.58333,0.78723,0.47012,0.43306,0.54681
2026-06-01T13:50:10+00:00,PM_HURRICANE_FL_2026,0.30095,2.33333,0.09091,0.39722,0.33683,0.37273
2026-06-01T13:50:20+00:00,KX_BIRDFLU_US_2026,0.43055,5.0,0.15077,0.65246,0.51658,0.38769
2026-06-01T13:50:20+00:00,PM_HEATWAVE_EU_2026,0.38425,1.58333,-0.05626,0.45262,0.40914,0.36407
2026-06-01T13:50:20+00:00,PM_HURRICANE_FL_2026,0.2991,2.33333,-0.06299,0.3928,0.33337,0.36575
2026-06-01T13:50:30+00:00,KX_BIRDFLU_US_2026,0.42855,5.0,-0.58511,0.64,0.53349,0.49628
2026-06-01T13:50:30+00:00,PM_HEATWAVE_EU_2026,0.38795,1.58333,0.46471,0.46464,0.4237,0.46618
2026-06-01T13:50:30+00:00,PM_HURRICANE_FL_2026,0.29855,2.33333,-0.13253,0.39113,0.33402,0.38313
2026-06-01T13:50:40+00:00,KX_BIRDFLU_US_2026,0.43185,5.0,0.52778,0.65902,0.54133,0.48194
2026-06-01T13:50:40+00:00,PM_HEATWAVE_EU_2026,0.3862,1.58333,0.15942,0.45803,0.4142,0.38986
2026-06-01T13:50:40+00:00,PM_HURRICANE_FL_2026,0.29655,2.33333,0.53103,0.39883,0.34593,0.48276
2026-06-01T13:50:50+00:00,KX_BIRDFLU_US_2026,0.4393,5.0,-0.18182,0.65578,0.52491,0.39545
2026-06-01T13:50:50+00:00,PM_HEATWAVE_EU_2026,0.38235,1.58333,0.29759,0.45615,0.41367,0.4244
2026-06-01T13:50:50+00:00,PM_HURRICANE_FL_2026,0.29365,2.33333,0.6729,0.39763,0.34754,0.51822
2026-06-01T13:51:00+00:00,KX_BIRDFLU_US_2026,0.44015,5.0,0.55738,0.66698,0.55115,0.48934
2026-06-01T13:51:00+00:00,PM_HEATWAVE_EU_2026,0.381,1.58333,0.3578,0.45568,0.41382,0.43945
2026-06-01T13:51:00+00:00,PM_HURRICANE_FL_2026,0.29105,2.33333,-0.24088,0.38096,0.32793,0.41022
2026-06-01T13:51:10+00:00,KX_BIRDFLU_US_2026,0.4407,5.0,0.55911,0.6675,0.55178,0.48978
2026-06-01T13:51:10+00:00,PM_HEATWAVE_EU_2026,0.38285,1.58333,0.28571,0.45649,0.41389,0.42143
2026-06-01T13:51:10+00:00,PM_HURRICANE_FL_2026,0.29015,2.33333,-0.13407,0.38152,0.32519,0.38352
2026-06-01T13:51:20+00:00,KX_BIRDFLU_US_2026,0.44375,5.0,-0.25373,0.65882,0.53267,0.41343
2026-06-01T13:51:20+00:00,PM_HEATWAVE_EU_2026,0.379,1.58333,0.79567,0.46042,0.42369,0.54892
2026-06-01T13:51:20+00:00,PM_HURRICANE_FL_2026,0.2912,2.33333,-0.82178,0.37254,0.33638,0.55545
2026-06-01T13:51:30+00:00,KX_BIRDFLU_US_2026,0.44605,5.0,0.12355,0.66622,0.52991,0.38089
2026-06-01T13:51:30+00:00,PM_HEATWAVE_EU_2026,0.37975,1.58333,-0.22381,0.44529,0.40636,0.40595
2026-06-01T13:51:30+00:00,PM_HURRICANE_FL_2026,0.29265,2.33333,0.12033,0.38818,0.32896,0.38008
2026-06-01T13:51:40+00:00,KX_BIRDFLU_US_2026,0.4466,5.0,-0.07692,0.6639,0.52683,0.36923
2026-06-01T13:51:40+00:00,PM_HEATWAVE_EU_2026,0.3809,1.58333,0.63529,0.45991,0.4211,0.50882
2026-06-01T13:51:40+00:00,PM_HURRICANE_FL_2026,0.29255,2.33333,-0.46556,0.37934,0.33303,0.46639
2026-06-01T13:51:50+00:00,KX_BIRDFLU_US_2026,0.4506,3.3,0.34545,0.60289,0.50182,0.33636
2026-06-01T13:51:50+00:00,PM_HEATWAVE_EU_2026,0.38,1.1,-0.05882,0.42672,0.39237,0.26471
2026-06-01T13:51:50+00:00,PM_HURRICANE_FL_2026,0.2933,3.5,0.00901,0.43811,0.32983,0.25225
2026-06-01T13:52:00+00:00,KX_BIRDFLU_US_2026,0.45225,3.3,0.00583,0.59936,0.48924,0.25146
2026-06-01T13:52:00+00:00,PM_HEATWAVE_EU_2026,0.38065,1.1,-0.38798,0.42233,0.39511,0.34699
2026-06-01T13:52:00+00:00,PM_HURRICANE_FL_2026,0.2911,3.5,0.51773,0.44339,0.34888,0.37943
2026-06-01T13:52:10+00:00,KX_BIRDFLU_US_2026,0.44905,3.3,-0.14692,0.59393,0.49059,0.28673
2026-06-01T13:52:10+00:00,PM_HEATWAVE_EU_2026,0.3782,1.1,0.58702,0.43482,0.40066,0.39676
2026-06-01T13:52:10+00:00,PM_HURRICANE_FL_2026,0.2864,3.5,0.653,0.43984,0.34981,0.41325
2026-06-01T13:52:20+00:00,KX_BIRDFLU_US_2026,0.44845,3.3,-0.63713,0.58587,0.50469,0.40928
2026-06-01T13:52:20+00:00,PM_HEATWAVE_EU_2026,0.3781,1.1,0.53913,0.43397,0.3996,0.38478
2026-06-01T13:52:20+00:00,PM_HURRICANE_FL_2026,0.2901,3.5,0.31365,0.43902,0.33901,0.32841
2026-06-01T13:52:30+00:00,KX_BIRDFLU_US_2026,0.4466,3.3,0.17073,0.59636,0.49043,0.29268
2026-06-01T13:52:30+00:00,PM_HEATWAVE_EU_2026,0.3759,1.1,0.16667,0.42593,0.39049,0.29167
2026-06-01T13:52:30+00:00,PM_HURRICANE_FL_2026,0.28725,3.5,0.02614,0.43116,0.32417,0.25654
2026-06-01T13:52:40+00:00,KX_BIRDFLU_US_2026,0.4511,3.3,0.22467,0.60155,0.49716,0.30617
2026-06-01T13:52:40+00:00,PM_HEATWAVE_EU_2026,0.38115,1.1,-0.51111,0.42095,0.39619,0.37778
2026-06-01T13:52:40+00:00,PM_HURRICANE_FL_2026,0.288,3.5,-0.49112,0.42408,0.33873,0.37278
2026-06-01T13:52:50+00:00,KX_BIRDFLU_US_2026,0.45185,3.3,0.14578,0.60108,0.4946,0.28645
2026-06-01T13:52:50+00:00,PM_HEATWAVE_EU_2026,0.3845,1.1,-0.14685,0.43003,0.39755,0.28671
2026-06-01T13:52:50+00:00,PM_HURRICANE_FL_2026,0.2873,3.5,-0.74051,0.41941,0.34479,0.43513
2026-06-01T13:53:00+00:00,KX_BIRDFLU_US_2026,0.4479,3.3,-0.25792,0.59112,0.49294,0.31448
2026-06-01T13:53:00+00:00,PM_HEATWAVE_EU_2026,0.38645,1.1,-0.17419,0.43162,0.39971,0.29355
2026-06-01T13:53:00+00:00,PM_HURRICANE_FL_2026,0.28835,3.5,0.07331,0.4332,0.32722,0.26833
2026-06-01T13:53:10+00:00,KX_BIRDFLU_US_2026,0.45085,3.3,0.30682,0.60255,0.50041,0.3267
2026-06-01T13:53:10+00:00,PM_HEATWAVE_EU_2026,0.38645,1.1,-0.46207,0.42718,0.40134,0.36552
2026-06-01T13:53:10+00:00,PM_HURRICANE_FL_2026,0.28545,3.5,0.19167,0.43155,0.32898,0.29792
2026-06-01T13:53:20+00:00,KX_BIRDFLU_US_2026,0.4529,3.3,0.26744,0.60394,0.50076,0.31686
2026-06-01T13:53:20+00:00,PM_HEATWAVE_EU_2026,0.3816,1.1,-0.65497,0.41921,0.39716,0.41374
2026-06-01T13:53:20+00:00,PM_HURRICANE_FL_2026,0.28685,3.5,-0.79851,0.41799,0.34581,0.44963
2026-06-01T13:53:30+00:00,KX_BIRDFLU_US_2026,0.4513,3.3,-0.82222,0.58584,0.51259,0.45556
2026-06-01T13:53:30+00:00,PM_HEATWAVE_EU_2026,0.386,1.1,-0.45161,0.42688,0.40083,0.3629
2026-06-01T13:53:30+00:00,PM_HURRICANE_FL_2026,0.28955,3.5,-0.5493,0.42503,0.34202,0.38732
2026-06-01T13:53:40+00:00,KX_BIRDFLU_US_2026,0.44685,3.3,-0.75104,0.58256,0.50626,0.43776
2026-06-01T13:53:40+00:00,PM_HEATWAVE_EU_2026,0.3865,1.1,0.46927,0.44165,0.40676,0.36732
2026-06-01T13:53:40+00:00,PM_HURRICANE_FL_2026,0.2876,3.5,0.04854,0.43192,0.32543,0.26214
2026-06-01T13:53:50+00:00,KX_BIRDFLU_US_2026,0.44545,3.3,0.1401,0.59478,0.48801,0.28502
2026-06-01T13:53:50+00:00,PM_HEATWAVE_EU_2026,0.38635,1.1,0.125,0.43615,0.40036,0.28125
2026-06-01T13:53:50+00:00,PM_HURRICANE_FL_2026,0.28695,3.5,0.16949,0.43301,0.32966,0.29237
2026-06-01T13:54:00+00:00,KX_BIRDFLU_US_2026,0.4431,3.3,-0.64246,0.58053,0.49953,0.41061
2026-06-01T13:54:00+00:00,PM_HEATWAVE_EU_2026,0.38265,1.1,0.06989,0.43146,0.3957,0.26747
2026-06-01T13:54:00+00:00,PM_HURRICANE_FL_2026,0.2832,3.5,-0.34165,0.42064,0.3293,0.33541
2026-06-01T13:54:10+00:00,KX_BIRDFLU_US_2026,0.4414,3.3,-0.32418,0.58373,0.48852,0.33104
2026-06-01T13:54:10+00:00,PM_HEATWAVE_EU_2026,0.3841,1.1,0.52558,0.44002,0.40543,0.3814
2026-06-01T13:54:10+00:00,PM_HURRICANE_FL_2026,0.2848,3.5,-0.08,0.42658,0.32308,0.27
2026-06-01T13:54:20+00:00,KX_BIRDFLU_US_2026,0.44005,3.3,0.41889,0.59374,0.49457,0.35472
2026-06-01T13:54:20+00:00,PM_HEATWAVE_EU_2026,0.3866,1.1,-0.01081,0.43431,0.39866,0.2527
2026-06-01T13:54:20+00:00,PM_HURRICANE_FL_2026,0.28345,3.5,-0.24355,0.42244,0.32666,0.31089
2026-06-01T13:54:30+00:00,KX_BIRDFLU_US_2026,0.44055,3.3,-0.08475,0.58655,0.48014,0.27119
